order_id,customer_id,product_id,product_name,category,producer_id,quantity,price,order_date,delivery_date,order_total,status
2802,89,20,Rhubarb (bunch),fruit,10,1,2.5,09/03/2026,11/03/2026,31.5,delivered
2802,89,37,Croissants (4 pack),bakery,6,4,4.5,09/03/2026,11/03/2026,31.5,delivered
2802,89,6,Courgettes (500g),vegetables,5,5,2.2,09/03/2026,11/03/2026,31.5,delivered
2803,89,37,Croissants (4 pack),bakery,6,3,4.5,19/03/2026,21/03/2026,27,delivered
2803,89,6,Courgettes (500g),vegetables,5,5,2.2,19/03/2026,21/03/2026,27,delivered
2803,89,20,Rhubarb (bunch),fruit,10,1,2.5,19/03/2026,21/03/2026,27,delivered
2804,89,6,Courgettes (500g),vegetables,5,4,2.2,28/03/2026,30/03/2026,46.3,delivered
2804,89,37,Croissants (4 pack),bakery,6,5,4.5,28/03/2026,30/03/2026,46.3,delivered
2804,89,20,Rhubarb (bunch),fruit,10,2,2.5,28/03/2026,30/03/2026,46.3,delivered
2804,89,5,Beetroot Bundle,vegetables,2,4,2.5,28/03/2026,30/03/2026,46.3,delivered
2805,90,29,Salted Butter (250g),dairy,8,1,3.2,09/04/2025,11/04/2025,27.2,delivered
2805,90,59,Damson Gin (200ml),seasonal,10,2,12,09/04/2025,11/04/2025,27.2,delivered
2806,90,29,Salted Butter (250g),dairy,8,2,3.2,17/04/2025,19/04/2025,37.9,delivered
2806,90,28,Double Cream (300ml),dairy,3,1,2.5,17/04/2025,19/04/2025,37.9,delivered
2806,90,20,Rhubarb (bunch),fruit,10,1,2.5,17/04/2025,19/04/2025,37.9,delivered
2806,90,56,Spring Onions (bunch),seasonal,5,3,1.5,17/04/2025,19/04/2025,37.9,delivered
2806,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,17/04/2025,19/04/2025,37.9,delivered
2806,90,59,Damson Gin (200ml),seasonal,10,1,12,17/04/2025,19/04/2025,37.9,delivered
2807,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,26/04/2025,28/04/2025,54.5,delivered
2807,90,59,Damson Gin (200ml),seasonal,10,2,12,26/04/2025,28/04/2025,54.5,delivered
2807,90,56,Spring Onions (bunch),seasonal,5,2,1.5,26/04/2025,28/04/2025,54.5,delivered
2807,90,20,Rhubarb (bunch),fruit,10,3,2.5,26/04/2025,28/04/2025,54.5,delivered
2808,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,03/05/2025,05/05/2025,25.7,delivered
2808,90,29,Salted Butter (250g),dairy,8,1,3.2,03/05/2025,05/05/2025,25.7,delivered
2808,90,5,Beetroot Bundle,vegetables,2,1,2.5,03/05/2025,05/05/2025,25.7,delivered
2809,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,08/05/2025,10/05/2025,16.5,delivered
2809,90,56,Spring Onions (bunch),seasonal,5,1,1.5,08/05/2025,10/05/2025,16.5,delivered
2810,90,59,Damson Gin (200ml),seasonal,10,2,12,17/05/2025,19/05/2025,37.2,delivered
2810,90,29,Salted Butter (250g),dairy,8,1,3.2,17/05/2025,19/05/2025,37.2,delivered
2810,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,17/05/2025,19/05/2025,37.2,delivered
2811,90,29,Salted Butter (250g),dairy,8,1,3.2,24/05/2025,26/05/2025,39.2,delivered
2811,90,20,Rhubarb (bunch),fruit,10,3,2.5,24/05/2025,26/05/2025,39.2,delivered
2811,90,59,Damson Gin (200ml),seasonal,10,1,12,24/05/2025,26/05/2025,39.2,delivered
2811,90,28,Double Cream (300ml),dairy,3,2,2.5,24/05/2025,26/05/2025,39.2,delivered
2811,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,24/05/2025,26/05/2025,39.2,delivered
2811,90,56,Spring Onions (bunch),seasonal,5,1,1.5,24/05/2025,26/05/2025,39.2,delivered
2812,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,30/05/2025,01/06/2025,19.4,delivered
2812,90,29,Salted Butter (250g),dairy,8,2,3.2,30/05/2025,01/06/2025,19.4,delivered
2812,90,56,Spring Onions (bunch),seasonal,5,2,1.5,30/05/2025,01/06/2025,19.4,delivered
2813,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,07/06/2025,09/06/2025,41.5,delivered
2813,90,28,Double Cream (300ml),dairy,3,1,2.5,07/06/2025,09/06/2025,41.5,delivered
2813,90,20,Rhubarb (bunch),fruit,10,2,2.5,07/06/2025,09/06/2025,41.5,delivered
2813,90,59,Damson Gin (200ml),seasonal,10,2,12,07/06/2025,09/06/2025,41.5,delivered
2814,90,29,Salted Butter (250g),dairy,8,1,3.2,15/06/2025,17/06/2025,23.7,delivered
2814,90,56,Spring Onions (bunch),seasonal,5,1,1.5,15/06/2025,17/06/2025,23.7,delivered
2814,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,15/06/2025,17/06/2025,23.7,delivered
2814,90,20,Rhubarb (bunch),fruit,10,2,2.5,15/06/2025,17/06/2025,23.7,delivered
2814,90,57,New Season Garlic,seasonal,5,2,2,15/06/2025,17/06/2025,23.7,delivered
2815,90,59,Damson Gin (200ml),seasonal,10,2,12,24/06/2025,26/06/2025,58.7,delivered
2815,90,20,Rhubarb (bunch),fruit,10,3,2.5,24/06/2025,26/06/2025,58.7,delivered
2815,90,56,Spring Onions (bunch),seasonal,5,1,1.5,24/06/2025,26/06/2025,58.7,delivered
2815,90,29,Salted Butter (250g),dairy,8,1,3.2,24/06/2025,26/06/2025,58.7,delivered
2815,90,28,Double Cream (300ml),dairy,3,1,2.5,24/06/2025,26/06/2025,58.7,delivered
2815,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,24/06/2025,26/06/2025,58.7,delivered
2816,90,59,Damson Gin (200ml),seasonal,10,1,12,01/07/2025,03/07/2025,44.7,delivered
2816,90,29,Salted Butter (250g),dairy,8,1,3.2,01/07/2025,03/07/2025,44.7,delivered
2816,90,56,Spring Onions (bunch),seasonal,5,1,1.5,01/07/2025,03/07/2025,44.7,delivered
2816,90,28,Double Cream (300ml),dairy,3,1,2.5,01/07/2025,03/07/2025,44.7,delivered
2816,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,01/07/2025,03/07/2025,44.7,delivered
2816,90,47,Beetroot Relish (200g),preserves,9,3,3.5,01/07/2025,03/07/2025,44.7,delivered
2817,90,29,Salted Butter (250g),dairy,8,2,3.2,05/07/2025,07/07/2025,8.9,delivered
2817,90,28,Double Cream (300ml),dairy,3,1,2.5,05/07/2025,07/07/2025,8.9,delivered
2818,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,13/07/2025,15/07/2025,19.7,delivered
2818,90,56,Spring Onions (bunch),seasonal,5,1,1.5,13/07/2025,15/07/2025,19.7,delivered
2818,90,29,Salted Butter (250g),dairy,8,1,3.2,13/07/2025,15/07/2025,19.7,delivered
2819,90,28,Double Cream (300ml),dairy,3,2,2.5,20/07/2025,22/07/2025,36.7,delivered
2819,90,59,Damson Gin (200ml),seasonal,10,1,12,20/07/2025,22/07/2025,36.7,delivered
2819,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,20/07/2025,22/07/2025,36.7,delivered
2819,90,56,Spring Onions (bunch),seasonal,5,1,1.5,20/07/2025,22/07/2025,36.7,delivered
2819,90,29,Salted Butter (250g),dairy,8,1,3.2,20/07/2025,22/07/2025,36.7,delivered
2820,90,28,Double Cream (300ml),dairy,3,2,2.5,24/07/2025,26/07/2025,24.7,delivered
2820,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,24/07/2025,26/07/2025,24.7,delivered
2820,90,56,Spring Onions (bunch),seasonal,5,1,1.5,24/07/2025,26/07/2025,24.7,delivered
2820,90,23,Free Range Eggs (dozen),dairy,2,1,3.2,24/07/2025,26/07/2025,24.7,delivered
2821,90,28,Double Cream (300ml),dairy,3,1,2.5,01/08/2025,03/08/2025,64.7,delivered
2821,90,29,Salted Butter (250g),dairy,8,1,3.2,01/08/2025,03/08/2025,64.7,delivered
2821,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,01/08/2025,03/08/2025,64.7,delivered
2821,90,59,Damson Gin (200ml),seasonal,10,2,12,01/08/2025,03/08/2025,64.7,delivered
2821,90,1,Mixed Seasonal Veg Box,vegetables,2,2,12.5,01/08/2025,03/08/2025,64.7,delivered
2822,90,28,Double Cream (300ml),dairy,3,1,2.5,09/08/2025,11/08/2025,5.7,delivered
2822,90,29,Salted Butter (250g),dairy,8,1,3.2,09/08/2025,11/08/2025,5.7,delivered
2823,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,16/08/2025,18/08/2025,35.7,delivered
2823,90,29,Salted Butter (250g),dairy,8,1,3.2,16/08/2025,18/08/2025,35.7,delivered
2823,90,59,Damson Gin (200ml),seasonal,10,1,12,16/08/2025,18/08/2025,35.7,delivered
2823,90,56,Spring Onions (bunch),seasonal,5,2,1.5,16/08/2025,18/08/2025,35.7,delivered
2823,90,28,Double Cream (300ml),dairy,3,1,2.5,16/08/2025,18/08/2025,35.7,delivered
2824,90,56,Spring Onions (bunch),seasonal,5,2,1.5,20/08/2025,22/08/2025,50.9,delivered
2824,90,59,Damson Gin (200ml),seasonal,10,2,12,20/08/2025,22/08/2025,50.9,delivered
2824,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,20/08/2025,22/08/2025,50.9,delivered
2824,90,29,Salted Butter (250g),dairy,8,2,3.2,20/08/2025,22/08/2025,50.9,delivered
2824,90,28,Double Cream (300ml),dairy,3,1,2.5,20/08/2025,22/08/2025,50.9,delivered
2825,90,59,Damson Gin (200ml),seasonal,10,2,12,29/08/2025,31/08/2025,31.2,delivered
2825,90,29,Salted Butter (250g),dairy,8,1,3.2,29/08/2025,31/08/2025,31.2,delivered
2825,90,28,Double Cream (300ml),dairy,3,1,2.5,29/08/2025,31/08/2025,31.2,delivered
2825,90,56,Spring Onions (bunch),seasonal,5,1,1.5,29/08/2025,31/08/2025,31.2,delivered
2826,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,06/09/2025,08/09/2025,20,delivered
2827,90,56,Spring Onions (bunch),seasonal,5,1,1.5,11/09/2025,13/09/2025,14.7,delivered
2827,90,29,Salted Butter (250g),dairy,8,1,3.2,11/09/2025,13/09/2025,14.7,delivered
2827,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,11/09/2025,13/09/2025,14.7,delivered
2828,90,59,Damson Gin (200ml),seasonal,10,1,12,16/09/2025,18/09/2025,18.4,delivered
2828,90,29,Salted Butter (250g),dairy,8,2,3.2,16/09/2025,18/09/2025,18.4,delivered
2829,90,28,Double Cream (300ml),dairy,3,1,2.5,21/09/2025,23/09/2025,29.7,delivered
2829,90,29,Salted Butter (250g),dairy,8,1,3.2,21/09/2025,23/09/2025,29.7,delivered
2829,90,59,Damson Gin (200ml),seasonal,10,2,12,21/09/2025,23/09/2025,29.7,delivered
2830,90,59,Damson Gin (200ml),seasonal,10,2,12,26/09/2025,28/09/2025,53.7,delivered
2830,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,26/09/2025,28/09/2025,53.7,delivered
2830,90,28,Double Cream (300ml),dairy,3,2,2.5,26/09/2025,28/09/2025,53.7,delivered
2830,90,29,Salted Butter (250g),dairy,8,1,3.2,26/09/2025,28/09/2025,53.7,delivered
2830,90,56,Spring Onions (bunch),seasonal,5,1,1.5,26/09/2025,28/09/2025,53.7,delivered
2831,90,28,Double Cream (300ml),dairy,3,1,2.5,01/10/2025,03/10/2025,2.5,delivered
2832,90,59,Damson Gin (200ml),seasonal,10,1,12,05/10/2025,07/10/2025,59.2,delivered
2832,90,56,Spring Onions (bunch),seasonal,5,3,1.5,05/10/2025,07/10/2025,59.2,delivered
2832,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,05/10/2025,07/10/2025,59.2,delivered
2832,90,29,Salted Butter (250g),dairy,8,1,3.2,05/10/2025,07/10/2025,59.2,delivered
2832,90,44,Honey (340g),preserves,10,3,6.5,05/10/2025,07/10/2025,59.2,delivered
2833,90,56,Spring Onions (bunch),seasonal,5,2,1.5,14/10/2025,16/10/2025,5.5,delivered
2833,90,28,Double Cream (300ml),dairy,3,1,2.5,14/10/2025,16/10/2025,5.5,delivered
2834,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,22/10/2025,24/10/2025,18.2,delivered
2834,90,29,Salted Butter (250g),dairy,8,1,3.2,22/10/2025,24/10/2025,18.2,delivered
2835,90,28,Double Cream (300ml),dairy,3,2,2.5,01/11/2025,03/11/2025,25,delivered
2835,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,01/11/2025,03/11/2025,25,delivered
2836,90,28,Double Cream (300ml),dairy,3,2,2.5,08/11/2025,10/11/2025,25.2,delivered
2836,90,29,Salted Butter (250g),dairy,8,1,3.2,08/11/2025,10/11/2025,25.2,delivered
2836,90,54,Christmas Pudding,seasonal,6,2,8.5,08/11/2025,10/11/2025,25.2,delivered
2837,90,29,Salted Butter (250g),dairy,8,1,3.2,13/11/2025,15/11/2025,47.2,delivered
2837,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,13/11/2025,15/11/2025,47.2,delivered
2837,90,59,Damson Gin (200ml),seasonal,10,2,12,13/11/2025,15/11/2025,47.2,delivered
2838,90,28,Double Cream (300ml),dairy,3,1,2.5,19/11/2025,21/11/2025,14.5,delivered
2838,90,59,Damson Gin (200ml),seasonal,10,1,12,19/11/2025,21/11/2025,14.5,delivered
2839,90,28,Double Cream (300ml),dairy,3,1,2.5,24/11/2025,26/11/2025,17.7,delivered
2839,90,29,Salted Butter (250g),dairy,8,1,3.2,24/11/2025,26/11/2025,17.7,delivered
2839,90,59,Damson Gin (200ml),seasonal,10,1,12,24/11/2025,26/11/2025,17.7,delivered
2840,90,29,Salted Butter (250g),dairy,8,1,3.2,02/12/2025,04/12/2025,38.2,delivered
2840,90,56,Spring Onions (bunch),seasonal,5,2,1.5,02/12/2025,04/12/2025,38.2,delivered
2840,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,02/12/2025,04/12/2025,38.2,delivered
2840,90,59,Damson Gin (200ml),seasonal,10,1,12,02/12/2025,04/12/2025,38.2,delivered
2841,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,06/12/2025,08/12/2025,24.5,delivered
2841,90,59,Damson Gin (200ml),seasonal,10,1,12,06/12/2025,08/12/2025,24.5,delivered
2841,90,28,Double Cream (300ml),dairy,3,1,2.5,06/12/2025,08/12/2025,24.5,delivered
2842,90,29,Salted Butter (250g),dairy,8,1,3.2,16/12/2025,18/12/2025,23.2,delivered
2842,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,16/12/2025,18/12/2025,23.2,delivered
2842,90,28,Double Cream (300ml),dairy,3,2,2.5,16/12/2025,18/12/2025,23.2,delivered
2843,90,29,Salted Butter (250g),dairy,8,1,3.2,22/12/2025,24/12/2025,51.2,delivered
2843,90,59,Damson Gin (200ml),seasonal,10,2,12,22/12/2025,24/12/2025,51.2,delivered
2843,90,56,Spring Onions (bunch),seasonal,5,1,1.5,22/12/2025,24/12/2025,51.2,delivered
2843,90,28,Double Cream (300ml),dairy,3,1,2.5,22/12/2025,24/12/2025,51.2,delivered
2843,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,22/12/2025,24/12/2025,51.2,delivered
2844,90,29,Salted Butter (250g),dairy,8,1,3.2,01/01/2026,03/01/2026,51.2,delivered
2844,90,59,Damson Gin (200ml),seasonal,10,2,12,01/01/2026,03/01/2026,51.2,delivered
2844,90,28,Double Cream (300ml),dairy,3,1,2.5,01/01/2026,03/01/2026,51.2,delivered
2844,90,56,Spring Onions (bunch),seasonal,5,1,1.5,01/01/2026,03/01/2026,51.2,delivered
2844,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,01/01/2026,03/01/2026,51.2,delivered
2845,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,11/01/2026,13/01/2026,31,delivered
2845,90,28,Double Cream (300ml),dairy,3,1,2.5,11/01/2026,13/01/2026,31,delivered
2845,90,56,Spring Onions (bunch),seasonal,5,1,1.5,11/01/2026,13/01/2026,31,delivered
2845,90,59,Damson Gin (200ml),seasonal,10,1,12,11/01/2026,13/01/2026,31,delivered
2846,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,18/01/2026,20/01/2026,56.9,delivered
2846,90,56,Spring Onions (bunch),seasonal,5,1,1.5,18/01/2026,20/01/2026,56.9,delivered
2846,90,59,Damson Gin (200ml),seasonal,10,2,12,18/01/2026,20/01/2026,56.9,delivered
2846,90,28,Double Cream (300ml),dairy,3,2,2.5,18/01/2026,20/01/2026,56.9,delivered
2846,90,29,Salted Butter (250g),dairy,8,2,3.2,18/01/2026,20/01/2026,56.9,delivered
2847,90,59,Damson Gin (200ml),seasonal,10,2,12,26/01/2026,28/01/2026,28.5,delivered
2847,90,56,Spring Onions (bunch),seasonal,5,3,1.5,26/01/2026,28/01/2026,28.5,delivered
2848,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,31/01/2026,02/02/2026,46.7,delivered
2848,90,56,Spring Onions (bunch),seasonal,5,3,1.5,31/01/2026,02/02/2026,46.7,delivered
2848,90,29,Salted Butter (250g),dairy,8,1,3.2,31/01/2026,02/02/2026,46.7,delivered
2848,90,28,Double Cream (300ml),dairy,3,2,2.5,31/01/2026,02/02/2026,46.7,delivered
2848,90,59,Damson Gin (200ml),seasonal,10,2,12,31/01/2026,02/02/2026,46.7,delivered
2849,90,38,Cinnamon Rolls (4 pack),bakery,6,4,5,06/02/2026,08/02/2026,21.5,delivered
2849,90,56,Spring Onions (bunch),seasonal,5,1,1.5,06/02/2026,08/02/2026,21.5,delivered
2850,90,56,Spring Onions (bunch),seasonal,5,1,1.5,14/02/2026,16/02/2026,36.9,delivered
2850,90,29,Salted Butter (250g),dairy,8,2,3.2,14/02/2026,16/02/2026,36.9,delivered
2850,90,59,Damson Gin (200ml),seasonal,10,2,12,14/02/2026,16/02/2026,36.9,delivered
2850,90,28,Double Cream (300ml),dairy,3,2,2.5,14/02/2026,16/02/2026,36.9,delivered
2851,90,28,Double Cream (300ml),dairy,3,1,2.5,24/02/2026,26/02/2026,15.5,delivered
2851,90,56,Spring Onions (bunch),seasonal,5,2,1.5,24/02/2026,26/02/2026,15.5,delivered
2851,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,24/02/2026,26/02/2026,15.5,delivered
2852,90,38,Cinnamon Rolls (4 pack),bakery,6,3,5,03/03/2026,05/03/2026,50.2,delivered
2852,90,29,Salted Butter (250g),dairy,8,1,3.2,03/03/2026,05/03/2026,50.2,delivered
2852,90,56,Spring Onions (bunch),seasonal,5,2,1.5,03/03/2026,05/03/2026,50.2,delivered
2852,90,59,Damson Gin (200ml),seasonal,10,2,12,03/03/2026,05/03/2026,50.2,delivered
2852,90,28,Double Cream (300ml),dairy,3,2,2.5,03/03/2026,05/03/2026,50.2,delivered
2853,90,28,Double Cream (300ml),dairy,3,2,2.5,10/03/2026,12/03/2026,7.5,delivered
2853,90,20,Rhubarb (bunch),fruit,10,1,2.5,10/03/2026,12/03/2026,7.5,delivered
2854,90,20,Rhubarb (bunch),fruit,10,2,2.5,18/03/2026,20/03/2026,38.2,delivered
2854,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,18/03/2026,20/03/2026,38.2,delivered
2854,90,59,Damson Gin (200ml),seasonal,10,1,12,18/03/2026,20/03/2026,38.2,delivered
2854,90,29,Salted Butter (250g),dairy,8,1,3.2,18/03/2026,20/03/2026,38.2,delivered
2854,90,28,Double Cream (300ml),dairy,3,2,2.5,18/03/2026,20/03/2026,38.2,delivered
2854,90,56,Spring Onions (bunch),seasonal,5,2,1.5,18/03/2026,20/03/2026,38.2,delivered
2855,90,20,Rhubarb (bunch),fruit,10,1,2.5,25/03/2026,27/03/2026,37.2,delivered
2855,90,29,Salted Butter (250g),dairy,8,1,3.2,25/03/2026,27/03/2026,37.2,delivered
2855,90,28,Double Cream (300ml),dairy,3,2,2.5,25/03/2026,27/03/2026,37.2,delivered
2855,90,56,Spring Onions (bunch),seasonal,5,3,1.5,25/03/2026,27/03/2026,37.2,delivered
2855,90,59,Damson Gin (200ml),seasonal,10,1,12,25/03/2026,27/03/2026,37.2,delivered
2855,90,38,Cinnamon Rolls (4 pack),bakery,6,2,5,25/03/2026,27/03/2026,37.2,delivered
2856,91,36,Seeded Batch Loaf,bakery,6,4,4.2,11/04/2025,13/04/2025,32.5,delivered
2856,91,5,Beetroot Bundle,vegetables,2,5,2.5,11/04/2025,13/04/2025,32.5,delivered
2856,91,41,Oat Cookies (6 pack),bakery,6,1,3.2,11/04/2025,13/04/2025,32.5,delivered
2857,91,12,Cauliflower,vegetables,2,5,2.5,19/04/2025,21/04/2025,12.5,delivered
2858,91,5,Beetroot Bundle,vegetables,2,5,2.5,25/04/2025,27/04/2025,25.1,delivered
2858,91,36,Seeded Batch Loaf,bakery,6,3,4.2,25/04/2025,27/04/2025,25.1,delivered
2859,91,16,Strawberries (400g),fruit,4,2,4.5,03/05/2025,05/05/2025,33.3,delivered
2859,91,36,Seeded Batch Loaf,bakery,6,4,4.2,03/05/2025,05/05/2025,33.3,delivered
2859,91,5,Beetroot Bundle,vegetables,2,3,2.5,03/05/2025,05/05/2025,33.3,delivered
2860,91,36,Seeded Batch Loaf,bakery,6,3,4.2,10/05/2025,12/05/2025,25.1,delivered
2860,91,5,Beetroot Bundle,vegetables,2,5,2.5,10/05/2025,12/05/2025,25.1,delivered
2861,91,36,Seeded Batch Loaf,bakery,6,3,4.2,17/05/2025,19/05/2025,20.1,delivered
2861,91,5,Beetroot Bundle,vegetables,2,3,2.5,17/05/2025,19/05/2025,20.1,delivered
2862,91,5,Beetroot Bundle,vegetables,2,4,2.5,23/05/2025,25/05/2025,31.5,delivered
2862,91,16,Strawberries (400g),fruit,4,2,4.5,23/05/2025,25/05/2025,31.5,delivered
2862,91,12,Cauliflower,vegetables,2,5,2.5,23/05/2025,25/05/2025,31.5,delivered
2863,91,36,Seeded Batch Loaf,bakery,6,3,4.2,29/05/2025,31/05/2025,27.6,delivered
2863,91,12,Cauliflower,vegetables,2,3,2.5,29/05/2025,31/05/2025,27.6,delivered
2863,91,5,Beetroot Bundle,vegetables,2,3,2.5,29/05/2025,31/05/2025,27.6,delivered
2864,91,16,Strawberries (400g),fruit,4,1,4.5,05/06/2025,07/06/2025,24.5,delivered
2864,91,5,Beetroot Bundle,vegetables,2,4,2.5,05/06/2025,07/06/2025,24.5,delivered
2864,91,12,Cauliflower,vegetables,2,4,2.5,05/06/2025,07/06/2025,24.5,delivered
2865,91,16,Strawberries (400g),fruit,4,2,4.5,09/06/2025,11/06/2025,30,delivered
2865,91,36,Seeded Batch Loaf,bakery,6,5,4.2,09/06/2025,11/06/2025,30,delivered
2866,91,16,Strawberries (400g),fruit,4,1,4.5,14/06/2025,16/06/2025,41,delivered
2866,91,12,Cauliflower,vegetables,2,3,2.5,14/06/2025,16/06/2025,41,delivered
2866,91,36,Seeded Batch Loaf,bakery,6,5,4.2,14/06/2025,16/06/2025,41,delivered
2866,91,48,Lemon Curd (300g),preserves,9,2,4,14/06/2025,16/06/2025,41,delivered
2867,91,16,Strawberries (400g),fruit,4,2,4.5,23/06/2025,25/06/2025,39.1,delivered
2867,91,12,Cauliflower,vegetables,2,3,2.5,23/06/2025,25/06/2025,39.1,delivered
2867,91,36,Seeded Batch Loaf,bakery,6,3,4.2,23/06/2025,25/06/2025,39.1,delivered
2867,91,5,Beetroot Bundle,vegetables,2,4,2.5,23/06/2025,25/06/2025,39.1,delivered
2868,91,36,Seeded Batch Loaf,bakery,6,5,4.2,29/06/2025,01/07/2025,46.8,delivered
2868,91,5,Beetroot Bundle,vegetables,2,4,2.5,29/06/2025,01/07/2025,46.8,delivered
2868,91,12,Cauliflower,vegetables,2,4,2.5,29/06/2025,01/07/2025,46.8,delivered
2868,91,27,Natural Yoghurt (500g),dairy,3,2,2.9,29/06/2025,01/07/2025,46.8,delivered
2869,91,36,Seeded Batch Loaf,bakery,6,5,4.2,09/07/2025,11/07/2025,50,delivered
2869,91,16,Strawberries (400g),fruit,4,2,4.5,09/07/2025,11/07/2025,50,delivered
2869,91,5,Beetroot Bundle,vegetables,2,4,2.5,09/07/2025,11/07/2025,50,delivered
2869,91,12,Cauliflower,vegetables,2,4,2.5,09/07/2025,11/07/2025,50,delivered
2870,91,12,Cauliflower,vegetables,2,4,2.5,13/07/2025,15/07/2025,26.8,delivered
2870,91,36,Seeded Batch Loaf,bakery,6,4,4.2,13/07/2025,15/07/2025,26.8,delivered
2871,91,12,Cauliflower,vegetables,2,3,2.5,22/07/2025,24/07/2025,45.5,delivered
2871,91,5,Beetroot Bundle,vegetables,2,5,2.5,22/07/2025,24/07/2025,45.5,delivered
2871,91,16,Strawberries (400g),fruit,4,1,4.5,22/07/2025,24/07/2025,45.5,delivered
2871,91,36,Seeded Batch Loaf,bakery,6,5,4.2,22/07/2025,24/07/2025,45.5,delivered
2872,91,16,Strawberries (400g),fruit,4,1,4.5,26/07/2025,28/07/2025,24.5,delivered
2872,91,12,Cauliflower,vegetables,2,3,2.5,26/07/2025,28/07/2025,24.5,delivered
2872,91,5,Beetroot Bundle,vegetables,2,5,2.5,26/07/2025,28/07/2025,24.5,delivered
2873,91,16,Strawberries (400g),fruit,4,1,4.5,30/07/2025,01/08/2025,17,delivered
2873,91,5,Beetroot Bundle,vegetables,2,5,2.5,30/07/2025,01/08/2025,17,delivered
2874,91,5,Beetroot Bundle,vegetables,2,4,2.5,03/08/2025,05/08/2025,43.5,delivered
2874,91,36,Seeded Batch Loaf,bakery,6,5,4.2,03/08/2025,05/08/2025,43.5,delivered
2874,91,12,Cauliflower,vegetables,2,5,2.5,03/08/2025,05/08/2025,43.5,delivered
2875,91,12,Cauliflower,vegetables,2,5,2.5,12/08/2025,14/08/2025,25.1,delivered
2875,91,36,Seeded Batch Loaf,bakery,6,3,4.2,12/08/2025,14/08/2025,25.1,delivered
2876,91,12,Cauliflower,vegetables,2,3,2.5,21/08/2025,23/08/2025,36.3,delivered
2876,91,36,Seeded Batch Loaf,bakery,6,4,4.2,21/08/2025,23/08/2025,36.3,delivered
2876,91,5,Beetroot Bundle,vegetables,2,3,2.5,21/08/2025,23/08/2025,36.3,delivered
2876,91,16,Strawberries (400g),fruit,4,1,4.5,21/08/2025,23/08/2025,36.3,delivered
2877,91,12,Cauliflower,vegetables,2,4,2.5,25/08/2025,27/08/2025,19,delivered
2877,91,16,Strawberries (400g),fruit,4,2,4.5,25/08/2025,27/08/2025,19,delivered
2878,91,5,Beetroot Bundle,vegetables,2,5,2.5,31/08/2025,02/09/2025,17,delivered
2878,91,16,Strawberries (400g),fruit,4,1,4.5,31/08/2025,02/09/2025,17,delivered
2879,91,5,Beetroot Bundle,vegetables,2,3,2.5,09/09/2025,11/09/2025,50,delivered
2879,91,16,Strawberries (400g),fruit,4,2,4.5,09/09/2025,11/09/2025,50,delivered
2879,91,36,Seeded Batch Loaf,bakery,6,5,4.2,09/09/2025,11/09/2025,50,delivered
2879,91,12,Cauliflower,vegetables,2,5,2.5,09/09/2025,11/09/2025,50,delivered
2880,91,12,Cauliflower,vegetables,2,3,2.5,13/09/2025,15/09/2025,17.5,delivered
2880,91,5,Beetroot Bundle,vegetables,2,4,2.5,13/09/2025,15/09/2025,17.5,delivered
